id,displayName,displayName_pt,name,name_pt,subname,subname_pt,set,rarity,tribe,subtype,subtype_pt,ability,ability_pt,flavorText,flavorText_pt,brainwashedText,brainwashedText_pt,brainwashed,unique,legendary,loyal,loyalRestriction,artist,serialNumber,isPast,stats/courage,stats/power,stats/wisdom,stats/speed,stats/energy,stats/mugic,elements/fire,elements/air,elements/earth,elements/water,imageUrl
ROTO-32/100,"Bahrakatan, The Coralsmith","Bahrakatan, O Artesão de Corais",Bahrakatan,Bahrakatan,The Coralsmith, O Artesão de Corais,roto,ultra rare,m'arrillian,Kha'rall,Kha'rall,Battlegear cannot be destroyed. (Battlegear can still be sacrificed or flipped face-down.),Equipamentos não podem ser destruídos. (Eles ainda podem ser sacrificados ou virados para baixo.),"Once Bahrakatan forged the shards, Aa'une knew that success was guaranteed.","Assim que Bahrakatan forjou os cacos, Aa'une soube que o sucesso estava garantido.",,,false,true,false,true,,Imaginary Friends Studios,32/100,false,70,85,70,60,45,0,0,0,0,1,https://i.imgur.com/K0u9jYC.png
ROTO-33/100,Dror'niq,Dror'niq,Dror'niq,Dror'niq,,,roto,uncommon,m'arrillian,Fluidmorpher,Fluidomorfo,"Fluidmorph.
:marrillianmugic:: When Dror'niq is next dealt attack damage this turn, deal 10 damage to the Creature which played that attack.
:marrillianmugic::marrillianmugic::marrillianmugic::marrillianmugic:: Whenever target Creature is dealt attack damage this turn, deal 10 damage to the Creature which played that attack.","Fluidomorfo.
:marrillianmugic:: Quando Dror'niq sofrer dano de ataque neste turno, cause 10 de dano à Criatura que realizou aquele ataque.
:marrillianmugic::marrillianmugic::marrillianmugic::marrillianmugic:: Sempre que a Criatura alvo sofrer dano de ataque neste turno, cause 10 de dano à Criatura que realizou aquele ataque.",,,,,false,false,false,false,,Robert Dizon,33/100,false,50,60,40,30,55,0,0,0,0,1,https://i.imgur.com/IGXODnV.png
ROTO-34/100,Fal'makin,Fal'makin,Fal'makin,Fal'makin,,,roto,common,m'arrillian,Chieftain,Chefe,Discard two Mugic Cards: Destroy target engaged Creature with 0 :wisdom:Wisdom.,Descarte dois Mugics: Destrua a Criatura alvo em combate com 0 de  :wisdom:Sabedoria.,,,,,false,true,false,true,,"Keron Grant, Etienne St.Laurent",34/100,false,50,65,100,70,55,0,0,0,0,1,https://i.imgur.com/kKIaC8N.png
ROTO-35/100,Fla'gamp,Fla'gamp,Fla'gamp,Fla'gamp,,,roto,super rare,m'arrillian,Fluidmorpher,Fluidomorfo,"Fluidmorph 
:marrillianmugic:: Look at the top card of target player's Location Deck.
:marrillianmugic:: Put the top card of target player's Location Deck on the bottom of that deck.
:marrillianmugic::marrillianmugic:: Your opponent reveals a new active Location.","Fluidomorfo
:marrillianmugic:: Olhe a carta do topo do Baralho de Locais do jogador alvo.
:marrillianmugic:: Coloque a carta do topo do Baralho de Locais do jogador alvo no fundo desse baralho.
:marrillianmugic::marrillianmugic:: Seu oponente revela um novo Local ativo.",,,,,false,false,false,false,,"Keron Grant, David Curiel",35/100,false,75,35,55,65,55,0,0,0,0,1,https://i.imgur.com/Sd8owLe.png
ROTO-36/100,Ikub'ra,Ikub'ra,Ikub'ra,Ikub'ra,,,roto,common,m'arrillian,Kha'rall,Kha'rall,"Intimidate: :wisdom:Wisdom 30.
Fireproof 25.
Ikub'ra deals an additional 5 attack damage to OverWorld Creatures.","Intimidar:  :wisdom:Sabedoria 30.
À Prova de Fogo 25.
Ikub'ra causa 5 de dano de ataque adicional a criaturas do OutroMundo.","""So there IS someone who despises OverWorlders more than me!"" — Chaor","""Então existe alguém que despreza os habitantes do OutroMundo mais do que eu!"" — Chaor",,,false,false,false,false,,"Keron Grant, David Curiel",36/100,false,50,50,100,60,50,0,0,0,0,1,https://i.imgur.com/3DA1Xjv.png
ROTO-37/100,Jus'hebban,Jus'hebban,Jus'hebban,Jus'hebban,,,roto,common,m'arrillian,Chieftain,Chefe,"Attacks played by Creatures you control have ""Challenge :speed:Speed 50: Deal 10 damage.""","Os ataques realizados pelas Criaturas que você controla têm ""Desafio de :speed:Velocidade 50: Cause 10 de dano.""",,,,,false,true,false,true,,"Keron Grant, Axer",37/100,false,55,35,100,105,55,0,0,0,0,1,https://i.imgur.com/sps9qDs.png
ROTO-38/100,Lam'inkal,Lam'inkal,Lam'inkal,Lam'inkal,,,roto,common,m'arrillian,Fluidmorpher Scout,Fluidomorfo Explorador,"Fluidmorph.
Swift 2.","Fluidomorfo.
Ágil 2.",Learn to wield water as a weapon and you'll find that you are never unarmed.,Aprenda a usar a água como arma e você nunca estará desarmado.,,,false,false,false,false,,"Gustavo, Etienne St.Laurent",38/100,false,35,60,65,35,65,0,0,1,0,1,https://i.imgur.com/uceWUuh.png
ROTO-39/100,Mik'banin,Mik'banin,Mik'banin,Mik'banin,,,roto,uncommon,m'arrillian,Kha'rall,Kha'rall ,"Intimidate: :power:Power 30.
Airproof 25.
Mik'banin deals an additional 5 attack damage to UnderWorld Creatures.","Intimidar:  :power:Poder 30.
À Prova de Ar 25.
Mik'banin causa 5 de dano de ataque adicional a Criaturas do Submundo.","The strategy was obvious but efficient: invade, subjugate, annihilate.","A estratégia era óbvia, mas eficiente: invadir, subjugar, aniquilar.",,,false,false,false,false,,"Adrian Barrios, David Curiel",39/100,false,50,100,60,50,50,0,0,0,0,1,https://i.imgur.com/5b5WM3n.png
ROTO-40/100,Mock'adyn,Mock'adyn,Mock'adyn,Mock'adyn,,,roto,common,m'arrillian,Fluidmorpher Muge,Fluidomorfo Mago,"Fluidmorph
:marrillianmugic::marrillianmugic:: Heal 5 damage to target Creature.
:marrillianmugic::marrillianmugic::marrillianmugic::marrillianmugic:: Heal 25 damage to all Creatures you control.","Fluidomofo.
:marrillianmugic::marrillianmugic:: Cure 5de dano à Criatura alvo.
:marrillianmugic::marrillianmugic::marrillianmugic::marrillianmugic:: Cure 25 de dano a todas as Criaturas que você controla.",,,,,false,false,false,true,,"Khary Randolph, Etienne St.Laurent",40/100,false,55,50,60,45,40,0,0,0,0,1,https://i.imgur.com/5mQIGBR.png
ROTO-41/100,Nunk'worn,Nunk'worn,Nunk'worn,Nunk'worn,,,roto,super rare,m'arrillian,Fluidmorpher Warrior,Fluidomorfo Guerreiro,"Fluidmorph.
Attacks played by Nunk'worn also count as :fire:Fire and :water:Water attacks.
When Nunk'worn is destroyed and had exactly three Mugic counters on it, you can return it to play to any unoccupied space on your side of the Battleboard.","Fluidomorfo.
Os ataques realizados por Nunk'worn também contam como ataques de :fire:Fogo e :water:Água.
Quando Nunk'worn for destruído se ele tiver exatamente :marrillianmugic::marrillianmugic::marrillianmugic:, você poderá retorná-lo ao jogo em qualquer espaço desocupado do seu lado do Tabuleiro.",,,,,false,true,false,false,,"Dan Norton, David Curiel",41/100,false,60,80,80,55,65,0,1,0,0,1,https://i.imgur.com/VFiXbU9.png
ROTO-42/100,"Phelphor, Of the Deep","Phelphor, Das Profundezas",Phelphor,Phelphor,Of the Deep, Das Profundezas,roto,uncommon,m'arrillian,Fluidmorpher Scout,Fluidomorfo Explorador,"Fluidmorph.
:marrillianmugic:: Relocate target opposing unengaged Creature to any unoccupied space on the Battleboard adjacent to it.
:marrillianmugic::marrillianmugic::marrillianmugic::marrillianmugic:: Creatures lose Swift and cannot move or relocate into unoccupied spaces.","Fluidomorfo.
:marrillianmugic:: Realoque a Criatura alvo fora de combate para qualquer espaço desocupado no Tabuleiro adjacente a ela.
:marrillianmugic::marrillianmugic::marrillianmugic::marrillianmugic:: Criaturas perdem Ágil e não podem se mover ou se realocar para espaços desocupados.",,,,,false,false,false,false,,"Khary Randolph, Etienne St.Laurent",42/100,false,45,50,70,65,45,0,0,0,0,1,https://i.imgur.com/8HECw29.png
ROTO-43/100,Ri'oha,Ri'oha,Ri'oha,Ri'oha,,,roto,rare,m'arrillian,Fluidmorpher,Fluidomorfo,"Fluidmorph.
:marrillianmugic::marrillianmugic:: Swap all Battlegear equipped to two target Kha'rall Creatures controlled by the same player.
:marrillianmugic::marrillianmugic::marrillianmugic::marrillianmugic:: Return target Shard Battlegear Card in your general discard pile to play equipped to an unequipped Kha'rall Creature you control.","Fluidomorfo.
:marrillianmugic::marrillianmugic:: Troque todos os Equipamentos equipados em duas Criaturas Kha'rall alvo controladas pelo mesmo jogador.
:marrillianmugic::marrillianmugic::marrillianmugic::marrillianmugic:: Retorne o Equipamento Caco Kha'rall  alvo da sua do Descarte para  o jogo equipado em um Kha'rall desequipado que você controla.",,,,,false,false,false,false,,Imaginary Friends Studios,43/100,false,60,70,55,50,45,0,0,0,0,1,https://i.imgur.com/CfJLYmr.png
ROTO-44/100,Rol'doi,Rol'doi,Rol'doi,Rol'doi,,,roto,common,m'arrillian,Kha'rall Warrior,Kha'rall Guerreiro,"Intimidate: :courage:Courage 30.
Waterproof 25.
Rol'doi deals an additional 5 attack damage to Danian Creatures.","Intimidar:  :courage:Coragem 30.
À Prova  D'Água 25.
Rol'doi causa 5 de dano de ataque adicional a Criaturas Danians.","As the waves crash in his wake, his claws slash through you!","Enquanto as ondas quebram em seu rastro, suas garras te dilaceram!",,,false,false,false,false,,Robert Dizon,44/100,false,100,60,50,50,50,0,0,0,0,1,https://i.imgur.com/l8cz8SU.png
ROTO-45/100,"Siril'ean, The Songthief","Siril'ean, O Ladrão de Canções",Siril'ean,Siril'ean,The Songthief, O Ladrão de Canções,roto,ultra rare,m'arrillian,Fluidmorpher Muge,Fluidomorfo Mago,"Fluidmorph.
:marrillianmugic::marrillianmugic::marrillianmugic::marrillianmugic:: Negate target non-M'arrillian Mugic.
x5:marrillianmugic:: Play a Mugic Card of any tribe or affiliation from the opposing general discard pile without paying its Mugic cost. Mugic Cards played in this way are removed from the game when they leave the burst.","Fluidomorfo.
:marrillianmugic::marrillianmugic::marrillianmugic::marrillianmugic:: Negue o Mugic alvo que não seja M'arrillian.
x5:marrillianmugic:: Use um Mugic de qualquer tribo ou afiliação da no descarte do oponente sem pagar seu custo.
Mugics usados desta forma são removidos do jogo quando saem do burst.",,,,,false,true,false,true,,"Khary Randolph, Chris Fisher",45/100,false,55,30,85,30,30,0,0,0,0,1,https://i.imgur.com/GWuMQQ9.png
ROTO-46/100,Vitar'zu,Vitar'zu,Vitar'zu,Vitar'zu,,,roto,uncommon,m'arrillian,Kha'rall,Kha'rall,"Intimidate: :speed:Speed 30.
Earthproof 25.
Vitar'zu deals an additional 5 attack damage to Mipedian Creatures.","Intimidar: :speed:Velocidade 30.
À Prova de Terra 25.
Vitar'zu causa 5 de dano de ataque adicional a Criaturas Mipedian.
",The Stalkers remained invisible. Now they were the ones being stalked.,Os perseguidores permaneceram invisíveis. Agora eram eles que estavam sendo perseguidos.,,,false,false,false,false,,Imaginary Friends Studios,46/100,false,60,50,50,100,50,0,0,0,0,1,https://i.imgur.com/DQMJvBq.png
TOTT-29/100,Aval'par,Aval'par,Aval'par,Aval'par,,,tott,super rare,m'arrillian,Chieftain,Chefe,"Discard a Mugic Card: Target Chieftain Creature gains ""Untargetable.""","Descarte um Mugic: A criatura Chefe alvo ganha ""Inalvejável"".",,,,,false,true,false,true,,"Khary Randolph, Etienne St.Laurent, Chris Fisher",29/100,false,45,80,50,75,55,0,0,0,0,1,https://i.imgur.com/dlGXNOW.png
TOTT-30/100,Dreg'ora,Dreg'ora,Dreg'ora,Dreg'ora,,,tott,rare,m'arrillian,Kha'rall Warrior,Kha'rall Guerreiro,Creatures engaged with Dreg'ora have 10 less Energy for each Discipline they have below 30.,Criaturas em combate com Dreg'ora perdem 10 de Energia para cada Disciplina que possuírem abaixo de 30.,The Kha'rall could care less about the subtleties of brainwashing. Their way is much easier... and messier.,Os Kha'rall não se importam com as sutilezas da lavagem cerebral. O método deles é muito mais fácil... e sujo.,,,false,false,false,false,,Imaginary Friends Studios,30/100,false,65,75,35,45,60,0,0,0,0,1,https://i.imgur.com/CBZRXVu.png
TOTT-31/100,Emna'ool,Emna'ool,Emna'ool,Emna'ool,,,tott,common,m'arrillian,Chieftain,Chefe,Discard two Mugic Cards: Destroy target engaged Creature with 0 :courage:Courage.,Descarte dois Mugics: Destrua a Criatura alvo em combate com 0 de  :courage:Coragem.,,,,,false,true,false,true,,Imaginary Friends Studios,31/100,false,95,80,40,55,55,0,0,0,0,1,https://i.imgur.com/AnAIfAm.png
TOTT-32/100,Gal'drad,Gal'drad,Gal'drad,Gal'drad,,,tott,common,m'arrillian,Chieftain,Chefe,"Attacks played by Creatures you control have ""Challenge :power:Power 50: Deal 10 damage.""","Os ataques das Criaturas que você controla têm ""Desafio  :power:Poder 50: Cause 10 de dano.""",,,,,false,true,false,true,,"Robert Dizon, Imaginary Friends Studios",32/100,false,75,95,45,50,55,0,0,0,0,1,https://i.imgur.com/X7NL8N6.png
TOTT-33/100,Ki'bro,Ki'bro,Ki'bro,Ki'bro,,,tott,rare,m'arrillian,Chieftain,Chefe,"When a Battlegear you control is flipped face-up, look at the top two cards of your Location Deck. Put one of them on top of that deck and the other on the bottom.","Quando um Equipamento que você controla for virado para cima, olhe as duas cartas do topo do seu Baralho de Locais.
Coloque uma delas no topo desse baralho e a outra no fundo.",,,,,false,true,false,true,,"Robert Dizon, Imaginary Friends Studios",33/100,false,70,40,60,50,55,0,0,0,0,1,https://i.imgur.com/NotJx9C.png
TOTT-6/100,Part'soa,Part'soa,Part'soa,Part'soa,,,tott,uncommon,m'arrillian,Fluidmorpher,Fluidomorfo,"Fluidmorph
:marrillianmugic::marrillianmugic:: Target Creature loses 20 to all Disciplines.","Fluidomorfo.
:marrillianmugic::marrillianmugic:: A Criatura alvo perde 20 em todas as Disciplinas.","As the water rises inch by inch, Part'soa knows that victory is one step closer.","À medida que a água sobe centímetro por centímetro, Part'soa sabe que a vitória está um passo mais perto.",,,false,false,false,false,,Imaginary Friends Studios,6/100,false,40,45,90,50,50,0,0,0,0,1,https://i.imgur.com/Vgej6Li.png
TOTT-7/100,Vix'ben,Vix'ben,Vix'ben,Vix'ben,,,tott,super rare,m'arrillian,Fluidmorpher,Fluidomorfo,"Fluidmorph.
When a Mugic played by an opposing Creature, remove all Mugic counters from Vix'ben. If the Mugic's cost is less than the number of Mugic counters removed this way, negate that Mugic.","Fluidomorfo.
Quando um Mugic for usado por uma Criatura do oponente, remova todos os :marrillianmugic: de Vix'ben.
Se o custo do Mugic for menor que o número de :marrillianmugic: removidos desta forma, negue aquele Mugic.",,,,,false,false,false,true,,Imaginary Friends Studios,7/100,false,45,50,75,45,40,0,0,0,0,1,https://i.imgur.com/n9EAmgF.png
FUN-33/100,Bo'aam,Bo'aam,Bo'aam,Bo'aam,,,fun,ultra rare,m'arrillian,Kha'rall,Kha'rall,"When Bo'aam becomes engaged, the opposing engaged Creature loses 5 Energy for each Elemental Type it does not have.","Quando Bo'aam entra em combate, a Criatura em combate do oponente perde 5 de Energia para cada Elemento que ela não possui.","Just make one mistake, a single slight error... and your life is done.","Basta um único erro, um pequeno deslize... e sua vida acaba.",,,false,false,false,false,,"Adrian Barrios, Bob Rivard",33/100,false,65,60,95,50,50,0,0,0,0,1,https://i.imgur.com/1dFnHD5.png
FUN-34/100,Em'swa,Em'swa,Em'swa,Em'swa,,,fun,uncommon,m'arrillian,Fluidmorpher,Fluidomorfo,"Fluidmorph.
:marrillianmugic::marrillianmugic::marrillianmugic::marrillianmugic:: Target Creature loses an Elemental Type of your choice.","Fluidomorfo.
:marrillianmugic::marrillianmugic::marrillianmugic::marrillianmugic:: A Criatura alvo perde um Elemento à sua escolha.",No one is happier than Em'swa that the Tribes have teamed up. Maybe they'll finally prove to be a challenge.,Ninguém está mais feliz do que Em'swa com a aliança entre as tribos. Talvez elas finalmente se provem um desafio.,,,false,false,false,true,,Imaginary Friends Studios,34/100,false,70,35,80,60,45,0,0,0,0,1,https://i.imgur.com/d1BdNA6.png
FUN-35/100,Gan'nim,Gan'nim,Gan'nim,Gan'nim,,,fun,common,m'arrillian,Kha'rall,Kha'rall,"When any Creature engaged with Gan'nim fails a Stat Check or Challenge on an attack it played, deal 10 damage to it.","Quando qualquer Criatura em combate com Gan'nim falhar em um Checar Status ou Desafio em um ataque que ela tenha realizado, cause 10 de dano a ela.",Gan'nim loves the squishy sounds he hears each time he steps on an enemy.,Gan'nim adora o barulho crocante que ouve cada vez que pisa em um inimigo.,,,false,false,false,false,,"Adrian Barrios, Reggie Butler",35/100,false,100,100,60,25,50,0,0,0,0,1,https://i.imgur.com/x9hxHw9.png
FUN-36/100,Ghar'lag,Ghar'lag,Ghar'lag,Ghar'lag,,,fun,rare,m'arrillian,Chieftain,Chefe,Discard a Mugic Card: Opposing Creatures lose and cannot gain Range and Swift.,Descarte um Mugic: As Criaturas do oponente perdem e não podem ganhar Alcance e Ágil.,,,,,false,true,false,true,,Imaginary Friends Studios,36/100,false,50,45,75,85,65,0,0,0,0,1,https://i.imgur.com/vAZ8Hp1.png
FUN-15/100,Tir'baleen,Tir'baleen,Tir'baleen,Tir'baleen,,,fun,rare,m'arrillian,Fluidmorpher,Fluidomorfo,"Fluidmorph
:marrillianmugic::marrillianmugic:: Target attack also counts as a :water:Water attack.
x6:marrillianmugic:: Target attack deals 0 damage if it is a :water:Water attack.","Fluidomorfo.
:marrillianmugic::marrillianmugic:: O ataque alvo também conta como um ataque de :water:Água.
x6:marrillianmugic:: O ataque alvo causa 0 de dano se for um ataque de :water:Água.",,,,,false,false,false,true,,Imaginary Friends Studios,15/100,false,35,50,95,45,50,0,0,0,0,1,https://i.imgur.com/0ogs5nj.png
FUN-38/100,Wilt'dred,Wilt'dred,Wilt'dred,Wilt'dred,,,fun,uncommon,m'arrillian,Chieftain,Chefe,Discard a Mugic Card: Target Minion Creature is treated as if its controller did not also control a Chieftain.,Descarte um Mugic: A Criatura Lacaio alvo é tratada como se seu controlador não controlasse um Chefe.,,,,,false,true,false,true,,"Keron Grant, Etienne St.Laurent",38/100,false,50,75,80,55,55,0,0,0,0,1,https://i.imgur.com/TG61Fm0.png
AU-65/200,Ast'imal,Ast'imal,Ast'imal,Ast'imal,,,au,rare,m'arrillian,Kha'rall,Kha'rall,Expend :water:Water: Target unengaged Creature swaps spaces on the Battleboard with another unengaged Creature of the same controller's choice.,Gaste :water:Água: O controlador da Criatura alvo fora de combate troca-a de lugar no Tabuleiro com outra Criatura fora de Combate à escolha que ele controle.,"""Hard questions require answers too. Hard answers require thought. Sometimes thought calls for motivation. It's name is Ast'imal"" — Fal'makin","""Perguntas difíceis também exigem respostas. Respostas difíceis exigem reflexão. Às vezes, a reflexão exige motivação. Seu nome é Ast'imal"" — Fal'makin",,,false,false,false,false,,"Andrew Bradshaw, Axer",65/200,false,60,55,80,60,45,0,0,0,0,1,https://i.imgur.com/JXzPnys.png
AU-66/200,"Fal'makin, AZAIA Inquisitor","Fal'makin, Inquisidor AZAIA",Fal'makin,Fal'makin,AZAIA Inquisitor, Inquisidor AZAIA,au,ultra rare,m'arrillian,Chieftain,Chefe,"When Fal'makin deals attack damage, Fal'makin can immediately play a Mugic Card of cost 2 or less without paying its Mugic cost.","Quando Fal'makin causa dano de ataque, Fal'makin pode usar imediatamente um Mugic de custo 2 ou menor sem pagar seu custo em Contadores.",Very few expect us.,Poucos esperam por nós.,,,false,true,false,true,,"Andrew Bradshaw, Axer",66/200,false,45,50,100,40,60,0,1,0,0,1,https://i.imgur.com/otDhtQd.png
AU-67/200,"Ihun'kalin, Psionic Master","Ihun'kalin, Psionic Master",Ihun'kalin,Ihun'kalin,Psionic Master, Psionic Master,au,rare,m'arrillian,Chieftain,Chefe,Discard a Mugic Card: Ihun'kalin deals 10 additional damage with its next attack this turn.,Descarte um Mugic: Ihun'kalin causa 10 de dano adicional com seu próximo ataque neste turno.,,,,,false,true,false,true,,Imaginary Friends Studios,67/200,false,55,55,85,90,65,0,0,0,0,1,https://i.imgur.com/UegqaZL.png
AU-68/200,Klik'ssi,Klik'ssi,Klik'ssi,Klik'ssi,,,au,common,m'arrillian,Kha'rall,Kha'rall,"If Klik'ssi is equipped with a Shard Battlegear, it has "":water:Water 5.""","Se Klik'ssi estiver equipado com um Caco Kha'rall, ele terá "":water:Água 5"".","""The failure of Erak'tabb and Neth'uar means nothing except higher stakes."" — Ihun'kalin","""O fracasso de Erak'tabb e Neth'uar não significa nada além de apostas mais altas."" — Ihun'kalin",,,false,false,false,false,,"Andrew Bradshaw, Anthony Washington",68/200,false,60,90,80,60,45,0,0,0,0,1,https://i.imgur.com/IEgkOfz.png
AU-69/200,"Milla'iin, Foothold Commander","Milla'iin, Comandante do Domínio",Milla'iin,Milla'iin,Foothold Commander, Comandante do Domínio,au,super rare,m'arrillian,Chieftain,Chefe,"At the beginning of your turn if all Creatures you control have no Mugic counters, return target Mugic Card from your general discard pile to your hand.","No início do seu turno, se todas as Criaturas que você controla não tiverem :genericmugic:, devolva o Mugic alvo do Descarte para a sua mão.",,,,,false,true,false,true,,Imaginary Friends Studios,69/200,false,60,60,90,70,55,0,0,0,0,1,https://i.imgur.com/wHuoK0q.png
AU-70/200,"Mock'adyn, Fluid Master","Mock'adyn, Fluido Mestre",Mock'adyn,Mock'adyn,Fluid Master, Fluido Mestre,au,common,m'arrillian,Elementalist,Elementalista,Expend :water:Water: Put a Mugic counter on Mock'adyn.,Gaste :water:Água: Coloque um :marrillianmugic: em Mock'adyn.,"With Aa'une's defeat, Mock'adyn has plans to become the new leader of the M'arrillians. Unfortunately for him, so do many others...","Com a derrota de Aa'une, Mock'adyn planeja se tornar o novo líder dos M'arrillians. Infelizmente, ele não era o único...",,,false,false,false,false,,Andrew Bradshaw Bob rivard,70/200,false,70,75,60,60,40,0,0,0,0,1,https://i.imgur.com/cFQ4YTp.png
AU-71/200,"Rath'tab, Mind Scryer","Rath'tab, Vidente da Mente",Rath'tab,Rath'tab,Mind Scryer, Vidente da Mente,au,super rare,m'arrillian,Chieftain,Chefe,Discard a Mugic Card: Target Creature with 0 in any Discipline loses an Elemental Type of your choice.,Descarte um Mugic: A Criatura alvo com 0 em qualquer Disciplina perde um Elemento à sua escolha.,,,,,false,true,false,true,,"Andrew Bradshaw, Anthony Washington",71/200,false,80,30,100,35,45,0,0,0,0,1,https://i.imgur.com/LTCTKG6.png
AU-72/200,Son'las,Son'las,Son'las,Son'las,,,au,common,m'arrillian,Kha'rall Scout,Kha'rall Explorador,"When Son'las becomes engaged, the opposing engaged Creature loses Invisibility and your opponent reveals their attack hand.","Quando Son'las entra em combate, a Criatura em combate do oponente perde a Invisibilidade e seu oponente revela sua mão de ataque.","""Some can shade their eyes forever, and still see all."" — Iflar","""Alguns podem escurecer seus olhos para sempre e ainda assim enxergar tudo."" — Iflar",,,false,false,false,false,,"Andrew Bradshaw, Reggie Butler",72/200,false,60,55,70,80,55,0,0,0,0,1,https://i.imgur.com/yD5FuTY.png
AU-73/200,"Thar'lyn, AZAIA Spy","Thar'lyn, Espião AZAIA",Thar'lyn,Thar'lyn,AZAIA Spy, Espião AZAIA,au,rare,m'arrillian,Elementalist,Elementalista,"Expend :water:Water while engaged: When Thar'lyn next deals attack damage this turn, the opposing engaged Creature loses X to all Disciplines, where X is the damage dealt.","Gaste :water:Água em combate: Quando Thar'lyn causar dano de ataque neste turno, a Criatura do oponente em combate perde X para todas as Disciplinas, sendo X o dano causado.",,,,,false,false,false,false,,"Andrew Bradshaw, Jimmy Tran",73/200,false,80,90,70,40,60,0,0,0,0,1,https://i.imgur.com/KUjcIWy.png 
FAS-19/100,"Ginar'rash, The Extinguisher","Ginar'rash, O Extintor",Ginar'rash,Ginar'rash,The Extinguisher, O Extintor,fas,rare,m'arrillian,Kha'rall,Kha'rall,"Fireproof 20
When Ginar'rash deals :water:Water attack damage to a Creature, that Creature loses :fire:Fire.","À Prova de Fogo 20.
Quando Ginar'rash causa dano de ataque de :water:Água a uma criatura, aquela criatura perde :fire:Fogo.","""Some say to fight fire with fire. My plan works much better, I assure you.""","""Alguns dizem que se deve combater fogo com fogo. Meu plano funciona muito melhor, garanto.""",,,false,false,false,false,,"Adrian Barrios, Axer, Jimmy Tran",19/100,false,60,85,80,40,50,0,0,0,0,1,https://i.imgur.com/f1xmOeK.png
OP-LR09/10,Blak'drin,Blak'drin,Blak'drin,Blak'drin,,,op,super rare,m'arrillian,Kha'rall,Kha'rall,":air:Air or :water:Water attacks deal an additional 5 damage to Blak'drin.
When Blak'drin is dealt :air:Air or :water:Water damage, deal 10 damage to the Creature which played that attack.","Ataques de :air:Ar ou :water:Água causam 5 de dano adicional a Blak'drin.
Quando Blak'drin sofrer dano de :air:Ar ou :water:Água, cause 10 de dano à criatura que realizou aquele ataque.",,,,,false,false,false,true,,Imaginary Friends Studios,LR09/10,false,70,75,65,80,50,0,0,0,0,1,https://i.imgur.com/MEHc8n8.png
OP-LR10/10,Nis'dabba,Nis'dabba,Nis'dabba,Nis'dabba,,,op,common,m'arrillian,Chieftain,Chefe,Discard a Mugic Card: Swap two Shard Battlegear equipped to two Kha'rall Creatures you control.,Descarte um Mugic: Troque dois Cacos Kha'rall equipados em duas Criaturas Kha'rall que você controla.,,,,,false,true,false,true,,Imaginary Friends Studios,LR10/10,false,55,45,70,70,55,0,0,0,0,1,https://i.imgur.com/8tsZ44F.png
DOP-72/232,Ario,Ario,Ario,Ario,,,dop,rare,mipedian,Royal Warrior,,Invisibility: Strike 15.,,"Though not in his prime, Ario is always primed for battle.",,,,false,false,false,false,,"Khary Randolph, Anthony Washington",72/232,false,60,65,35,65,45,1,0,1,0,0,https://i.imgur.com/hkNzGqI.png
DOP-73/232,Biondu,Biondu,Biondu,Biondu,,,dop,common,mipedian,Elite,,Invisibility: Strike 15.,,"The Mipedian desert may be home, but Biondu covets the land beyond the sand.",,,,false,false,false,false,,"Andrew Bradshaw, Anthony Washington",73/232,false,55,50,40,45,45,1,1,0,0,0,https://i.imgur.com/RXJHjuy.png
DOP-74/232,Brathe,Brathe,Brathe,Brathe,,,dop,uncommon,mipedian,Elite,,Invisibility: Strike 15.,,"Because invisible Mipedians cast no reflection, Brathe’s vanity is a dangerous thing.",,,,false,false,false,false,,"Andrew Bradshaw, David Curiel",74/232,false,65,55,75,65,60,1,0,0,0,0,https://i.imgur.com/W3o3OWT.png
DOP-75/232,Malvadine,Malvadine,Malvadine,Malvadine,,,dop,uncommon,mipedian,Elite Warrior,,"Invisibility: Strike 10.
Invisibility: Surprise.",,,,,,false,false,false,false,,Kazutoko Matsumoto,75/232,false,60,85,50,65,55,0,0,0,0,0,https://i.imgur.com/I8lbhYn.png
DOP-76/232,Marquis Darini,Marquis Darini,Marquis Darini,Marquis Darini,,,dop,rare,mipedian,Royal,,Creatures you control with Invisibility deal an additional 5 damage with their first attack each combat.,,Proponent of peace but staunch defender of Mipedian sovereignty.,,,,false,true,false,false,,Kazutoko Matsumoto,76/232,false,55,50,75,50,45,0,1,1,0,0,https://i.imgur.com/HRQxZEy.png
DOP-77/232,Prince Mudeenu,Prince Mudeenu,Prince Mudeenu,Prince Mudeenu,,,dop,super rare,mipedian,Royal,,Invisibility: Strike 20.,,"Obsessed with controlling the Cothica, he will risk the freedom of the Mipedians to find it.",,,,false,true,false,false,,Kazutoko Matsumoto,77/232,false,65,45,80,40,50,1,0,0,0,0,https://i.imgur.com/LYxnvVN.png
DOP-78/232,Qwun,Qwun,Qwun,Qwun,,,dop,common,mipedian,Scout,,Invisibility: Surprise.,,"With Qwun’s blinding Speed, using his Invisibility is rarely necessary.",,,,false,false,false,false,,"Khary Randolph, Anthony Washington",78/232,false,65,50,65,100,40,0,0,1,0,0,https://i.imgur.com/vb3R9Mg.png
